agency_cd	site_no	datetime	18601_00060_00003	18601_00060_00003_cd
5s	15s	20d	14n	10s
USGS	09066325	2012-01-30	17.2	A
USGS	09066325	2012-01-31	16.8	A
USGS	09066325	2012-02-01	16.6	A
USGS	09066325	2012-02-02	16.8	A
USGS	09066325	2012-02-03	16.6	A
USGS	09066325	2012-02-04	16.6	A
USGS	09066325	2012-02-05	16.2	A
USGS	09066325	2012-02-06	16.0	A
USGS	09066325	2012-02-07	15.9	A
USGS	09066325	2012-02-08	15.7	A
USGS	09066325	2012-02-09	16.2	A
USGS	09066325	2012-02-10	16.3	A
USGS	09066325	2012-02-11	16.7	A
USGS	09066325	2012-02-12	16.2	A
USGS	09066325	2012-02-13	16.4	A
USGS	09066325	2012-02-14	16.0	A
USGS	09066325	2012-02-15	15.9	A
USGS	09066325	2012-02-16	15.8	A
USGS	09066325	2012-02-17	15.6	A
USGS	09066325	2012-02-18	15.6	A
USGS	09066325	2012-02-19	15.7	A
USGS	09066325	2012-02-20	15.4	A
USGS	09066325	2012-02-21	15.1	A
USGS	09066325	2012-02-22	15.4	A
USGS	09066325	2012-02-23	15.3	A
USGS	09066325	2012-02-24	15.9	A
USGS	09066325	2012-02-25	15.7	A
USGS	09066325	2012-02-26	15.1	A
USGS	09066325	2012-02-27	14.8	A
USGS	09066325	2012-02-28	16.4	A
USGS	09066325	2012-02-29	16.3	A
USGS	09066325	2012-03-01	16.5	A
USGS	09066325	2012-03-02	16.8	A
USGS	09066325	2012-03-03	17.3	A
USGS	09066325	2012-03-04	17.6	A
USGS	09066325	2012-03-05	17.6	A
USGS	09066325	2012-03-06	17.9	A
USGS	09066325	2012-03-07	16.3	A
USGS	09066325	2012-03-08	15.5	A
USGS	09066325	2012-03-09	16.3	A
USGS	09066325	2012-03-10	17.8	A
USGS	09066325	2012-03-11	18.6	A
USGS	09066325	2012-03-12	18.6	A
USGS	09066325	2012-03-13	19.6	A
USGS	09066325	2012-03-14	20.8	A
USGS	09066325	2012-03-15	22.5	A
USGS	09066325	2012-03-16	25.2	A
USGS	09066325	2012-03-17	28.0	A
USGS	09066325	2012-03-18	30.0	A
USGS	09066325	2012-03-19	24.5	A
USGS	09066325	2012-03-20	21.2	A
USGS	09066325	2012-03-21	19.8	A
USGS	09066325	2012-03-22	20.9	A
USGS	09066325	2012-03-23	26.4	A
USGS	09066325	2012-03-24	36.5	A
USGS	09066325	2012-03-25	42.6	A
USGS	09066325	2012-03-26	46.4	A
USGS	09066325	2012-03-27	45.5	A
USGS	09066325	2012-03-28	45.4	A
USGS	09066325	2012-03-29	49.5	A
USGS	09066325	2012-03-30	54.1	A
USGS	09066325	2012-03-31	62.1	A
USGS	09066325	2012-04-01	78.9	A
USGS	09066325	2012-04-02	87.9	A
USGS	09066325	2012-04-03	70.4	A
USGS	09066325	2012-04-04	61.1	A
USGS	09066325	2012-04-05	66.6	A
USGS	09066325	2012-04-06	63.6	A
USGS	09066325	2012-04-07	63.0	A
USGS	09066325	2012-04-08	60.1	A
USGS	09066325	2012-04-09	66.2	A
USGS	09066325	2012-04-10	82.8	A
USGS	09066325	2012-04-11	101	A
USGS	09066325	2012-04-12	107	A
USGS	09066325	2012-04-13	88.1	A
USGS	09066325	2012-04-14	77.7	A
USGS	09066325	2012-04-15	71.5	A
USGS	09066325	2012-04-16	66.6	A
USGS	09066325	2012-04-17	61.8	A
USGS	09066325	2012-04-18	60.8	A
USGS	09066325	2012-04-19	68.7	A
USGS	09066325	2012-04-20	60.8	A
USGS	09066325	2012-04-21	64.3	A
USGS	09066325	2012-04-22	85.6	A
USGS	09066325	2012-04-23	108	A
USGS	09066325	2012-04-24	139	A
USGS	09066325	2012-04-25	164	A
USGS	09066325	2012-04-26	173	A
USGS	09066325	2012-04-27	189	A
USGS	09066325	2012-04-28	146	A
USGS	09066325	2012-04-29	128	A
USGS	09066325	2012-04-30	123	A
USGS	09066325	2012-05-01	126	A
USGS	09066325	2012-05-02	124	A
USGS	09066325	2012-05-03	142	A
USGS	09066325	2012-05-04	190	A
USGS	09066325	2012-05-05	224	A
USGS	09066325	2012-05-06	216	A
USGS	09066325	2012-05-07	184	A
USGS	09066325	2012-05-08	164	A
USGS	09066325	2012-05-09	180	A
USGS	09066325	2012-05-10	213	A
USGS	09066325	2012-05-11	216	A
USGS	09066325	2012-05-12	195	A
USGS	09066325	2012-05-13	186	A
USGS	09066325	2012-05-14	167	A
USGS	09066325	2012-05-15	193	A
USGS	09066325	2012-05-16	211	A
USGS	09066325	2012-05-17	208	A
USGS	09066325	2012-05-18	218	A
USGS	09066325	2012-05-19	207	A
USGS	09066325	2012-05-20	182	A
USGS	09066325	2012-05-21	202	A
USGS	09066325	2012-05-22	251	A
USGS	09066325	2012-05-23	259	A
USGS	09066325	2012-05-24	228	A
USGS	09066325	2012-05-25	198	A
USGS	09066325	2012-05-26	223	A
USGS	09066325	2012-05-27	226	A
USGS	09066325	2012-05-28	193	A
USGS	09066325	2012-05-29	197	A
USGS	09066325	2012-05-30	210	A
USGS	09066325	2012-05-31	217	A
USGS	09066325	2012-06-01	229	A
USGS	09066325	2012-06-02	226	A
USGS	09066325	2012-06-03	209	A
USGS	09066325	2012-06-04	210	A
USGS	09066325	2012-06-05	208	A
USGS	09066325	2012-06-06	205	A
USGS	09066325	2012-06-07	195	A
USGS	09066325	2012-06-08	185	A
USGS	09066325	2012-06-09	175	A
USGS	09066325	2012-06-10	159	A
USGS	09066325	2012-06-11	135	A
USGS	09066325	2012-06-12	125	A
USGS	09066325	2012-06-13	120	A
USGS	09066325	2012-06-14	118	A
USGS	09066325	2012-06-15	107	A
USGS	09066325	2012-06-16	102	A
USGS	09066325	2012-06-17	100	A
USGS	09066325	2012-06-18	99.0	A
USGS	09066325	2012-06-19	91.9	A
USGS	09066325	2012-06-20	84.8	A
USGS	09066325	2012-06-21	77.2	A
USGS	09066325	2012-06-22	73.4	A
USGS	09066325	2012-06-23	70.3	A
USGS	09066325	2012-06-24	67.1	A
USGS	09066325	2012-06-25	61.0	A
USGS	09066325	2012-06-26	57.6	A
USGS	09066325	2012-06-27	56.8	A
USGS	09066325	2012-06-28	55.2	A
USGS	09066325	2012-06-29	52.1	A
USGS	09066325	2012-06-30	47.8	A
USGS	09066325	2012-07-01	44.1	A
USGS	09066325	2012-07-02	41.1	A
USGS	09066325	2012-07-03	40.2	A
USGS	09066325	2012-07-04	44.4	A
USGS	09066325	2012-07-05	40.7	A
USGS	09066325	2012-07-06	46.6	A
USGS	09066325	2012-07-07	52.3	A
USGS	09066325	2012-07-08	44.8	A
USGS	09066325	2012-07-09	40.9	A
USGS	09066325	2012-07-10	37.0	A
USGS	09066325	2012-07-11	34.3	A
USGS	09066325	2012-07-12	31.8	A
USGS	09066325	2012-07-13	29.8	A
USGS	09066325	2012-07-14	29.0	A
USGS	09066325	2012-07-15	33.2	A
USGS	09066325	2012-07-16	41.0	A
USGS	09066325	2012-07-17	58.0	A
USGS	09066325	2012-07-18	41.1	A
USGS	09066325	2012-07-19	35.9	A
USGS	09066325	2012-07-20	34.8	A
USGS	09066325	2012-07-21	43.3	A
USGS	09066325	2012-07-22	46.1	A
USGS	09066325	2012-07-23	40.5	A
USGS	09066325	2012-07-24	36.8	A
USGS	09066325	2012-07-25	42.2	A
USGS	09066325	2012-07-26	36.0	A
USGS	09066325	2012-07-27	33.6	A
USGS	09066325	2012-07-28	37.4	A
USGS	09066325	2012-07-29	33.6	A
USGS	09066325	2012-07-30	40.0	A
USGS	09066325	2012-07-31	35.8	A
USGS	09066325	2012-08-01	30.9	A
USGS	09066325	2012-08-02	29.2	A
USGS	09066325	2012-08-03	27.2	A
USGS	09066325	2012-08-04	25.1	A
USGS	09066325	2012-08-05	23.1	A
USGS	09066325	2012-08-06	23.0	A
USGS	09066325	2012-08-07	36.3	A
USGS	09066325	2012-08-08	28.0	A
USGS	09066325	2012-08-09	25.2	A
USGS	09066325	2012-08-10	23.7	A
USGS	09066325	2012-08-11	24.5	A
USGS	09066325	2012-08-12	26.2	A
USGS	09066325	2012-08-13	37.8	A
USGS	09066325	2012-08-14	47.7	A
USGS	09066325	2012-08-15	33.4	A
USGS	09066325	2012-08-16	28.8	A
USGS	09066325	2012-08-17	26.4	A
USGS	09066325	2012-08-18	23.5	A
USGS	09066325	2012-08-19	21.3	A
USGS	09066325	2012-08-20	20.7	A
USGS	09066325	2012-08-21	20.3	A
USGS	09066325	2012-08-22	19.2	A
USGS	09066325	2012-08-23	26.8	A
USGS	09066325	2012-08-24	36.6	A
USGS	09066325	2012-08-25	30.7	A
USGS	09066325	2012-08-26	25.7	A
USGS	09066325	2012-08-27	23.2	A
USGS	09066325	2012-08-28	24.6	A
USGS	09066325	2012-08-29	24.5	A
USGS	09066325	2012-08-30	22.5	A
USGS	09066325	2012-08-31	27.2	A
USGS	09066325	2012-09-01	23.7	A
USGS	09066325	2012-09-02	21.7	A
USGS	09066325	2012-09-03	20.3	A
USGS	09066325	2012-09-04	19.3	A
USGS	09066325	2012-09-05	17.3	A
USGS	09066325	2012-09-06	16.5	A
USGS	09066325	2012-09-07	17.4	A
USGS	09066325	2012-09-08	17.1	A
USGS	09066325	2012-09-09	15.4	A
USGS	09066325	2012-09-10	14.5	A
USGS	09066325	2012-09-11	17.4	A
USGS	09066325	2012-09-12	29.2	A
USGS	09066325	2012-09-13	23.3	A
USGS	09066325	2012-09-14	19.8	A
USGS	09066325	2012-09-15	18.4	A
USGS	09066325	2012-09-16	17.1	A
USGS	09066325	2012-09-17	17.4	A
USGS	09066325	2012-09-18	18.2	A
USGS	09066325	2012-09-19	16.6	A
USGS	09066325	2012-09-20	15.5	A
USGS	09066325	2012-09-21	14.9	A
USGS	09066325	2012-09-22	14.8	A
USGS	09066325	2012-09-23	14.2	A
USGS	09066325	2012-09-24	15.3	A
USGS	09066325	2012-09-25	18.1	A
USGS	09066325	2012-09-26	22.4	A
USGS	09066325	2012-09-27	23.5	A
USGS	09066325	2012-09-28	22.2	A
USGS	09066325	2012-09-29	20.4	A
USGS	09066325	2012-09-30	19.6	A
USGS	09066325	2012-10-01	19.1	A
USGS	09066325	2012-10-02	18.4	A
USGS	09066325	2012-10-03	18.2	A
USGS	09066325	2012-10-04	17.5	A
USGS	09066325	2012-10-05	17.7	A
USGS	09066325	2012-10-06	17.1	A
USGS	09066325	2012-10-07	15.8	A
USGS	09066325	2012-10-08	16.8	A
USGS	09066325	2012-10-09	16.3	A
USGS	09066325	2012-10-10	16.2	A
USGS	09066325	2012-10-11	15.5	A
USGS	09066325	2012-10-12	18.8	A
USGS	09066325	2012-10-13	24.8	A
USGS	09066325	2012-10-14	22.6	A
USGS	09066325	2012-10-15	23.1	A
USGS	09066325	2012-10-16	23.9	A
USGS	09066325	2012-10-17	28.0	A
USGS	09066325	2012-10-18	23.6	A
USGS	09066325	2012-10-19	23.7	A
USGS	09066325	2012-10-20	23.9	A
USGS	09066325	2012-10-21	23.2	A
USGS	09066325	2012-10-22	23.1	A
USGS	09066325	2012-10-23	22.2	A
USGS	09066325	2012-10-24	21.5	A
USGS	09066325	2012-10-25	20.1	A
USGS	09066325	2012-10-26	18.5	A
USGS	09066325	2012-10-27	18.7	A
USGS	09066325	2012-10-28	18.6	A
USGS	09066325	2012-10-29	20.1	A
USGS	09066325	2012-10-30	21.9	A
USGS	09066325	2012-10-31	21.1	A
USGS	09066325	2012-11-01	21.0	A
USGS	09066325	2012-11-02	20.0	A
USGS	09066325	2012-11-03	18.4	A
USGS	09066325	2012-11-04	17.2	A
USGS	09066325	2012-11-05	19.1	A
USGS	09066325	2012-11-06	18.4	A
USGS	09066325	2012-11-07	17.5	A
USGS	09066325	2012-11-08	17.5	A
USGS	09066325	2012-11-09	16.9	A
USGS	09066325	2012-11-10	17.3	A
USGS	09066325	2012-11-11	10.0	A
USGS	09066325	2012-11-12	14.0	A:e
USGS	09066325	2012-11-13	13.3	A
USGS	09066325	2012-11-14	14.0	A:e
USGS	09066325	2012-11-15	13.8	A
USGS	09066325	2012-11-16	15.6	A
USGS	09066325	2012-11-17	17.6	A
USGS	09066325	2012-11-18	17.1	A
USGS	09066325	2012-11-19	16.2	A
USGS	09066325	2012-11-20	16.3	A
USGS	09066325	2012-11-21	15.6	A
USGS	09066325	2012-11-22	15.4	A
USGS	09066325	2012-11-23	15.2	A
USGS	09066325	2012-11-24	12.7	A
USGS	09066325	2012-11-25	13.6	A
USGS	09066325	2012-11-26	13.8	A
USGS	09066325	2012-11-27	8.85	A
USGS	09066325	2012-11-28	8.99	A
USGS	09066325	2012-11-29	12.2	A
USGS	09066325	2012-11-30	14.5	A
USGS	09066325	2012-12-01	14.7	A
USGS	09066325	2012-12-02	13.2	A
USGS	09066325	2012-12-03	13.9	A
USGS	09066325	2012-12-04	9.34	A
USGS	09066325	2012-12-05	13.9	A
USGS	09066325	2012-12-06	14.1	A
USGS	09066325	2012-12-07	13.3	A
USGS	09066325	2012-12-08	13.4	A
USGS	09066325	2012-12-09	11.1	A
USGS	09066325	2012-12-10	11.2	A
USGS	09066325	2012-12-11	12.0	A
USGS	09066325	2012-12-12	15.0	A
USGS	09066325	2012-12-13	16.8	A
USGS	09066325	2012-12-14	15.7	A
USGS	09066325	2012-12-15	17.8	A
USGS	09066325	2012-12-16	18.4	A
USGS	09066325	2012-12-17	17.9	A
USGS	09066325	2012-12-18	14.9	A
USGS	09066325	2012-12-19	16.6	A
USGS	09066325	2012-12-20	13.2	A
USGS	09066325	2012-12-21	12.9	A
USGS	09066325	2012-12-22	11.7	A
USGS	09066325	2012-12-23	11.7	A
USGS	09066325	2012-12-24	11.8	A
USGS	09066325	2012-12-25	12.1	A
USGS	09066325	2012-12-26	10.7	A
USGS	09066325	2012-12-27	11.0	A
USGS	09066325	2012-12-28	11.5	A
USGS	09066325	2012-12-29	10.1	A
USGS	09066325	2012-12-30	10.3	A
USGS	09066325	2012-12-31	11.3	A
USGS	09066325	2013-01-01	12.9	A
USGS	09066325	2013-01-02	10.8	A
USGS	09066325	2013-01-03	11.2	A
USGS	09066325	2013-01-04	10.0	A
USGS	09066325	2013-01-05	11.3	A
USGS	09066325	2013-01-06	11.0	A
USGS	09066325	2013-01-07	10.4	A
USGS	09066325	2013-01-08	8.62	A
USGS	09066325	2013-01-09	11.5	A
USGS	09066325	2013-01-10	8.88	A
USGS	09066325	2013-01-11	11.1	A
USGS	09066325	2013-01-12	10.8	A
USGS	09066325	2013-01-13	8.95	A
USGS	09066325	2013-01-14	9.78	A
USGS	09066325	2013-01-15	11.5	A
USGS	09066325	2013-01-16	11.8	A
USGS	09066325	2013-01-17	12.0	A
USGS	09066325	2013-01-18	12.6	A
USGS	09066325	2013-01-19	13.7	A
USGS	09066325	2013-01-20	13.9	A
USGS	09066325	2013-01-21	14.0	A
USGS	09066325	2013-01-22	13.2	A
USGS	09066325	2013-01-23	12.8	A
USGS	09066325	2013-01-24	12.9	A
USGS	09066325	2013-01-25	13.2	A
USGS	09066325	2013-01-26	13.5	A
USGS	09066325	2013-01-27	13.9	A
USGS	09066325	2013-01-28	13.2	A
USGS	09066325	2013-01-29	12.7	A
USGS	09066325	2013-01-30	12.7	A
USGS	09066325	2013-01-31	13.3	A
USGS	09066325	2013-02-01	14.2	A
USGS	09066325	2013-02-02	14.8	A
USGS	09066325	2013-02-03	14.2	A
USGS	09066325	2013-02-04	13.5	A
USGS	09066325	2013-02-05	13.7	A
USGS	09066325	2013-02-06	13.9	A
USGS	09066325	2013-02-07	13.7	A
USGS	09066325	2013-02-08	13.4	A
USGS	09066325	2013-02-09	14.3	A
USGS	09066325	2013-02-10	13.5	A
USGS	09066325	2013-02-11	12.3	A
USGS	09066325	2013-02-12	12.0	A
USGS	09066325	2013-02-13	13.0	A
USGS	09066325	2013-02-14	13.1	A
USGS	09066325	2013-02-15	13.5	A
USGS	09066325	2013-02-16	13.5	A
USGS	09066325	2013-02-17	13.3	A
USGS	09066325	2013-02-18	13.2	A
USGS	09066325	2013-02-19	11.3	A
USGS	09066325	2013-02-20	12.4	A
USGS	09066325	2013-02-21	12.6	A
USGS	09066325	2013-02-22	13.4	A
USGS	09066325	2013-02-23	13.3	A
USGS	09066325	2013-02-24	13.8	A
USGS	09066325	2013-02-25	13.0	A
USGS	09066325	2013-02-26	13.1	A
USGS	09066325	2013-02-27	13.3	A
USGS	09066325	2013-02-28	12.3	A
USGS	09066325	2013-03-01	13.3	A
USGS	09066325	2013-03-02	13.8	A
USGS	09066325	2013-03-03	13.7	A
USGS	09066325	2013-03-04	13.9	A
USGS	09066325	2013-03-05	12.0	A
USGS	09066325	2013-03-06	12.4	A
USGS	09066325	2013-03-07	12.8	A
USGS	09066325	2013-03-08	13.2	A
USGS	09066325	2013-03-09	12.9	A
USGS	09066325	2013-03-10	11.7	A
USGS	09066325	2013-03-11	11.0	A
USGS	09066325	2013-03-12	11.4	A
USGS	09066325	2013-03-13	12.8	A
USGS	09066325	2013-03-14	14.3	A
USGS	09066325	2013-03-15	15.5	A
USGS	09066325	2013-03-16	16.5	A
USGS	09066325	2013-03-17	15.2	A
USGS	09066325	2013-03-18	13.4	A
USGS	09066325	2013-03-19	12.9	A
USGS	09066325	2013-03-20	11.5	A
USGS	09066325	2013-03-21	12.8	A
USGS	09066325	2013-03-22	11.7	A
USGS	09066325	2013-03-23	11.7	A
USGS	09066325	2013-03-24	11.1	A
USGS	09066325	2013-03-25	11.4	A
USGS	09066325	2013-03-26	12.6	A
USGS	09066325	2013-03-27	14.1	A
USGS	09066325	2013-03-28	14.8	A
USGS	09066325	2013-03-29	16.0	A
USGS	09066325	2013-03-30	17.7	A
USGS	09066325	2013-03-31	18.4	A
USGS	09066325	2013-04-01	20.3	A
USGS	09066325	2013-04-02	20.3	A
USGS	09066325	2013-04-03	19.6	A
USGS	09066325	2013-04-04	21.7	A
USGS	09066325	2013-04-05	26.4	A
USGS	09066325	2013-04-06	26.6	A
USGS	09066325	2013-04-07	26.6	A
USGS	09066325	2013-04-08	24.6	A
USGS	09066325	2013-04-09	24.3	A
USGS	09066325	2013-04-10	21.0	A
USGS	09066325	2013-04-11	20.3	A
USGS	09066325	2013-04-12	19.8	A
USGS	09066325	2013-04-13	19.6	A
USGS	09066325	2013-04-14	21.1	A
USGS	09066325	2013-04-15	19.8	A
USGS	09066325	2013-04-16	21.2	A
USGS	09066325	2013-04-17	22.4	A
USGS	09066325	2013-04-18	19.7	A
USGS	09066325	2013-04-19	19.1	A
USGS	09066325	2013-04-20	20.2	A
USGS	09066325	2013-04-21	21.4	A
USGS	09066325	2013-04-22	23.1	A
USGS	09066325	2013-04-23	22.5	A
USGS	09066325	2013-04-24	18.9	A
USGS	09066325	2013-04-25	18.2	A
USGS	09066325	2013-04-26	20.5	A
USGS	09066325	2013-04-27	24.5	A
USGS	09066325	2013-04-28	40.4	A
USGS	09066325	2013-04-29	73.2	A
USGS	09066325	2013-04-30	93.8	A
USGS	09066325	2013-05-01	88.7	A
USGS	09066325	2013-05-02	69.3	A
USGS	09066325	2013-05-03	61.2	A
USGS	09066325	2013-05-04	67.2	A
USGS	09066325	2013-05-05	71.9	A
USGS	09066325	2013-05-06	75.4	A
USGS	09066325	2013-05-07	84.2	A
USGS	09066325	2013-05-08	89.8	A
USGS	09066325	2013-05-09	79.6	A
USGS	09066325	2013-05-10	76.1	A
USGS	09066325	2013-05-11	91.2	A
USGS	09066325	2013-05-12	127	A
USGS	09066325	2013-05-13	188	A
USGS	09066325	2013-05-14	275	A
USGS	09066325	2013-05-15	328	A
USGS	09066325	2013-05-16	370	A
USGS	09066325	2013-05-17	427	A
USGS	09066325	2013-05-18	444	A
USGS	09066325	2013-05-19	346	A
USGS	09066325	2013-05-20	259	A
USGS	09066325	2013-05-21	213	A
USGS	09066325	2013-05-22	198	A
USGS	09066325	2013-05-23	246	A
USGS	09066325	2013-05-24	364	A
USGS	09066325	2013-05-25	457	A
USGS	09066325	2013-05-26	542	A
USGS	09066325	2013-05-27	577	A
USGS	09066325	2013-05-28	506	A
USGS	09066325	2013-05-29	432	A
USGS	09066325	2013-05-30	338	A
USGS	09066325	2013-05-31	276	A
USGS	09066325	2013-06-01	249	A
USGS	09066325	2013-06-02	319	A
USGS	09066325	2013-06-03	483	A
USGS	09066325	2013-06-04	587	A
USGS	09066325	2013-06-05	720	A
USGS	09066325	2013-06-06	749	A
USGS	09066325	2013-06-07	719	A
USGS	09066325	2013-06-08	761	A
USGS	09066325	2013-06-09	842	A
USGS	09066325	2013-06-10	855	A
USGS	09066325	2013-06-11	899	A
USGS	09066325	2013-06-12	873	A
USGS	09066325	2013-06-13	787	A
USGS	09066325	2013-06-14	754	A
USGS	09066325	2013-06-15	676	A
USGS	09066325	2013-06-16	567	A
USGS	09066325	2013-06-17	503	A
USGS	09066325	2013-06-18	481	A
USGS	09066325	2013-06-19	470	A
USGS	09066325	2013-06-20	437	A
USGS	09066325	2013-06-21	400	A
USGS	09066325	2013-06-22	368	A
USGS	09066325	2013-06-23	328	A
USGS	09066325	2013-06-24	298	A
USGS	09066325	2013-06-25	278	A
USGS	09066325	2013-06-26	275	A
USGS	09066325	2013-06-27	264	A
USGS	09066325	2013-06-28	248	A
USGS	09066325	2013-06-29	229	A
USGS	09066325	2013-06-30	215	A
USGS	09066325	2013-07-01	198	A
USGS	09066325	2013-07-02	184	A
USGS	09066325	2013-07-03	171	A
USGS	09066325	2013-07-04	159	A
USGS	09066325	2013-07-05	150	A
USGS	09066325	2013-07-06	143	A
USGS	09066325	2013-07-07	131	A
USGS	09066325	2013-07-08	155	A
USGS	09066325	2013-07-09	126	A
USGS	09066325	2013-07-10	109	A
USGS	09066325	2013-07-11	99.5	A
USGS	09066325	2013-07-12	98.8	A
USGS	09066325	2013-07-13	103	A
USGS	09066325	2013-07-14	125	A
USGS	09066325	2013-07-15	101	A
USGS	09066325	2013-07-16	91.0	A
USGS	09066325	2013-07-17	83.0	A
USGS	09066325	2013-07-18	95.1	A
USGS	09066325	2013-07-19	99.8	A
USGS	09066325	2013-07-20	78.3	A
USGS	09066325	2013-07-21	69.7	A
USGS	09066325	2013-07-22	63.3	A
USGS	09066325	2013-07-23	57.9	A
USGS	09066325	2013-07-24	53.6	A
USGS	09066325	2013-07-25	57.0	A
USGS	09066325	2013-07-26	60.0	A
USGS	09066325	2013-07-27	52.9	A
USGS	09066325	2013-07-28	67.7	A
USGS	09066325	2013-07-29	69.6	A
USGS	09066325	2013-07-30	68.9	A
USGS	09066325	2013-07-31	58.9	A
USGS	09066325	2013-08-01	52.7	A
USGS	09066325	2013-08-02	50.1	A
USGS	09066325	2013-08-03	47.3	A
USGS	09066325	2013-08-04	47.5	A
USGS	09066325	2013-08-05	48.0	A
USGS	09066325	2013-08-06	45.8	A
USGS	09066325	2013-08-07	43.2	A
USGS	09066325	2013-08-08	42.9	A
USGS	09066325	2013-08-09	41.9	A
USGS	09066325	2013-08-10	42.4	A
USGS	09066325	2013-08-11	36.5	A
USGS	09066325	2013-08-12	34.5	A
USGS	09066325	2013-08-13	33.9	A
USGS	09066325	2013-08-14	34.3	A
USGS	09066325	2013-08-15	31.7	A
USGS	09066325	2013-08-16	29.4	A
USGS	09066325	2013-08-17	27.8	A
USGS	09066325	2013-08-18	28.1	A
USGS	09066325	2013-08-19	32.7	A
USGS	09066325	2013-08-20	28.5	A
USGS	09066325	2013-08-21	26.7	A
USGS	09066325	2013-08-22	26.8	A
USGS	09066325	2013-08-23	37.2	A
USGS	09066325	2013-08-24	38.3	A
USGS	09066325	2013-08-25	33.6	A
USGS	09066325	2013-08-26	33.2	A
USGS	09066325	2013-08-27	32.5	A
USGS	09066325	2013-08-28	32.3	A
USGS	09066325	2013-08-29	35.0	A
USGS	09066325	2013-08-30	32.8	A
USGS	09066325	2013-08-31	33.3	A
USGS	09066325	2013-09-01	36.6	A
USGS	09066325	2013-09-02	32.3	A
USGS	09066325	2013-09-03	29.4	A
USGS	09066325	2013-09-04	31.2	A
USGS	09066325	2013-09-05	35.2	A
USGS	09066325	2013-09-06	32.8	A
USGS	09066325	2013-09-07	45.2	A
USGS	09066325	2013-09-08	48.9	A
USGS	09066325	2013-09-09	47.6	A
USGS	09066325	2013-09-10	50.5	A
USGS	09066325	2013-09-11	46.2	A
USGS	09066325	2013-09-12	52.0	A
USGS	09066325	2013-09-13	102	A
USGS	09066325	2013-09-14	81.6	A
USGS	09066325	2013-09-15	70.7	A
USGS	09066325	2013-09-16	71.2	A
USGS	09066325	2013-09-17	57.3	A
USGS	09066325	2013-09-18	57.1	A
USGS	09066325	2013-09-19	63.5	A
USGS	09066325	2013-09-20	52.0	A
USGS	09066325	2013-09-21	45.9	A
USGS	09066325	2013-09-22	51.2	A
USGS	09066325	2013-09-23	76.5	A
USGS	09066325	2013-09-24	67.8	A
USGS	09066325	2013-09-25	72.2	A
USGS	09066325	2013-09-26	63.1	A
USGS	09066325	2013-09-27	63.3	A
USGS	09066325	2013-09-28	62.8	A
USGS	09066325	2013-09-29	62.2	A
USGS	09066325	2013-09-30	58.4	A
USGS	09066325	2013-10-01	54.4	A
USGS	09066325	2013-10-02	49.3	A
USGS	09066325	2013-10-03	45.6	A
USGS	09066325	2013-10-04	47.5	A
USGS	09066325	2013-10-05	46.6	A
USGS	09066325	2013-10-06	47.1	A
USGS	09066325	2013-10-07	51.2	A
USGS	09066325	2013-10-08	52.0	A
USGS	09066325	2013-10-09	49.2	A
USGS	09066325	2013-10-10	47.9	A
USGS	09066325	2013-10-11	49.3	A
USGS	09066325	2013-10-12	47.4	A
USGS	09066325	2013-10-13	47.2	A
USGS	09066325	2013-10-14	51.8	A
USGS	09066325	2013-10-15	51.4	A
USGS	09066325	2013-10-16	49.1	A
USGS	09066325	2013-10-17	44.4	A
USGS	09066325	2013-10-18	47.0	A
USGS	09066325	2013-10-19	42.2	A
USGS	09066325	2013-10-20	43.6	A
USGS	09066325	2013-10-21	42.6	A
USGS	09066325	2013-10-22	41.4	A
USGS	09066325	2013-10-23	41.5	A
USGS	09066325	2013-10-24	44.1	A
USGS	09066325	2013-10-25	45.4	A
USGS	09066325	2013-10-26	44.8	A
USGS	09066325	2013-10-27	44.5	A
USGS	09066325	2013-10-28	43.4	A
USGS	09066325	2013-10-29	40.9	A
USGS	09066325	2013-10-30	42.4	A
USGS	09066325	2013-10-31	40.3	A
USGS	09066325	2013-11-01	38.6	A
USGS	09066325	2013-11-02	37.1	A:e
USGS	09066325	2013-11-03	38.7	A
USGS	09066325	2013-11-04	37.1	A
USGS	09066325	2013-11-05	33.3	A
USGS	09066325	2013-11-06	29.5	A
USGS	09066325	2013-11-07	32.6	A
USGS	09066325	2013-11-08	35.5	A
USGS	09066325	2013-11-09	32.4	A
USGS	09066325	2013-11-10	31.7	A
USGS	09066325	2013-11-11	31.3	A
USGS	09066325	2013-11-12	30.7	A
USGS	09066325	2013-11-13	30.0	A
USGS	09066325	2013-11-14	30.8	A
USGS	09066325	2013-11-15	29.1	A
USGS	09066325	2013-11-16	30.5	A
USGS	09066325	2013-11-17	29.3	A
USGS	09066325	2013-11-18	28.3	A:e
USGS	09066325	2013-11-19	28.4	A:e
USGS	09066325	2013-11-20	29.8	A
USGS	09066325	2013-11-21	29.1	A
USGS	09066325	2013-11-22	27.5	A
USGS	09066325	2013-11-23	27.0	A
USGS	09066325	2013-11-24	26.7	A
USGS	09066325	2013-11-25	26.1	A
USGS	09066325	2013-11-26	24.2	A:e
USGS	09066325	2013-11-27	21.8	A:e
USGS	09066325	2013-11-28	24.1	A
USGS	09066325	2013-11-29	22.8	A
USGS	09066325	2013-11-30	21.4	A:e
USGS	09066325	2013-12-01	23.2	A:e
USGS	09066325	2013-12-02	24.9	A
USGS	09066325	2013-12-03	25.1	A
